# Data source: VanderSat
# Creation date: 2024-10-22
# Copyright: 2024, VanderSat B.V.
# Documentation: https://docs.vandersat.com/
# Contact information: https://vandersat.com/contact/
# Unit 
date,VOD-AMSR2-C1-DESC_V5.0_1000
2022-01-17,0.0793
2022-01-18,0.1054
2022-01-19,0.0891
2022-01-20,0.1086
2022-01-21,0.1557
2022-01-22,0.1065
2022-01-23,0.1477
2022-01-24,0.1224
2022-01-25,0.1371
2022-01-26,0.1620
2022-01-27,0.1032
2022-01-28,0.1322
2022-01-29,0.1018
2022-01-30,0.1056
2022-01-31,0.0995
2022-02-01,0.0486
2022-02-02,0.1012
2022-02-03,0.1577
2022-02-04,0.1295
2022-02-05,0.1057
2022-02-06,0.0977
2022-02-07,0.0973
2022-02-08,0.0985
2022-02-09,0.0951
2022-02-10,0.1279
2022-02-11,0.1322
2022-02-12,0.1157
2022-02-13,0.1201
2022-02-14,0.1106
2022-02-15,0.1107
2022-02-16,0.1127
2022-02-17,0.1052
2022-02-18,0.1812
2022-02-19,0.1706
2022-02-20,0.0923
2022-02-21,0.1633
2022-02-22,0.1583
2022-02-23,0.1614
2022-02-24,0.1699
2022-02-25,0.1720
2022-02-26,0.1714
2022-02-27,0.1749
2022-02-28,0.1146
2022-03-01,0.1805
2022-03-02,0.1634
2022-03-03,0.1461
2022-03-04,0.1565
2022-03-05,0.1442
2022-03-06,0.1475
2022-03-07,0.1503
2022-03-08,0.1145
2022-03-09,0.1087
2022-03-10,0.1201
2022-03-11,0.1072
2022-03-12,0.0990
2022-03-13,0.1179
2022-03-14,0.1730
2022-03-15,0.1634
2022-03-16,0.1414
2022-03-17,0.2100
2022-03-18,0.1783
2022-03-19,0.2243
2022-03-20,0.1973
2022-03-21,0.1875
2022-03-22,0.2362
2022-03-23,0.2018
2022-03-24,0.2225
2022-03-25,0.2087
2022-03-26,0.1699
2022-03-27,0.1604
2022-03-28,0.1603
2022-03-29,0.1659
2022-03-30,0.2643
2022-03-31,0.1978
2022-04-01,0.1973
2022-04-02,0.2307
2022-04-03,0.2164
2022-04-04,0.2441
2022-04-05,0.1949
2022-04-06,0.2493
2022-04-07,0.2219
2022-04-08,0.2194
2022-04-09,0.2327
2022-04-10,0.2662
2022-04-11,0.2710
2022-04-12,0.2506
2022-04-13,0.2298
2022-04-14,0.2031
2022-04-15,0.1791
2022-04-16,0.1717
2022-04-17,0.1709
2022-04-18,0.1755
2022-04-19,0.1786
2022-04-20,0.1932
2022-04-21,0.2101
2022-04-22,0.1380
2022-04-23,0.2081
2022-04-24,0.1616
2022-04-25,0.1780
2022-04-26,0.2025
2022-04-27,0.2105
2022-04-28,0.2278
2022-04-29,0.2092
2022-04-30,0.2056
2022-05-01,0.2095
2022-05-02,0.2407
2022-05-03,0.2464
2022-05-04,0.2475
2022-05-05,0.2538
2022-05-06,0.2329
2022-05-07,0.2115
2022-05-08,0.1780
2022-05-09,0.1731
2022-05-10,0.1324
2022-05-11,0.1484
2022-05-12,0.1412
2022-05-13,0.1993
2022-05-14,0.1446
2022-05-15,0.1516
2022-05-16,0.1885
2022-05-17,0.1209
2022-05-18,0.1557
2022-05-19,0.1378
2022-05-20,0.1531
2022-05-21,0.1432
2022-05-22,0.1337
2022-05-23,0.1576
2022-05-24,0.1499
2022-05-25,0.1711
2022-05-26,0.1617
2022-05-27,0.1743
2022-05-28,0.1618
2022-05-29,0.1702
2022-05-30,0.1851
2022-05-31,0.1737
2022-06-01,0.1611
2022-06-02,0.1476
2022-06-03,0.1885
2022-06-04,0.1835
2022-06-05,0.1581
2022-06-06,0.1647
2022-06-07,0.1883
2022-06-08,0.1661
2022-06-09,0.1632
2022-06-10,0.1672
2022-06-11,0.1219
2022-06-12,0.1651
2022-06-13,0.1511
2022-06-14,0.1213
2022-06-15,0.1257
2022-06-16,0.1041
2022-06-17,0.1644
2022-06-18,0.1102
2022-06-19,0.1321
2022-06-20,0.1588
2022-06-21,0.1846
2022-06-22,0.1806
2022-06-23,0.1722
2022-06-24,0.1498
2022-06-25,0.1465
2022-06-26,0.1699
2022-06-27,0.1898
2022-06-28,0.1836
2022-06-29,0.1359
2022-06-30,0.1658
2022-07-01,0.2121
2022-07-02,0.1913
2022-07-03,0.2240
2022-07-04,0.1657
2022-07-05,0.2116
2022-07-06,0.2291
2022-07-07,0.2070
2022-07-08,0.2201
2022-07-09,0.1982
2022-07-10,0.1884
2022-07-11,0.2204
2022-07-12,0.2481
2022-07-13,0.2799
2022-07-14,0.2215
2022-07-15,0.3226
2022-07-16,0.1895
2022-07-17,0.3003
2022-07-18,0.1910
2022-07-19,0.2446
2022-07-20,0.2852
2022-07-21,0.2825
2022-07-22,0.3108
2022-07-23,0.2257
2022-07-24,0.3358
2022-07-25,0.2923
2022-07-26,0.2876
2022-07-27,0.2942
2022-07-28,0.3175
2022-07-29,0.3354
2022-07-30,0.2938
2022-07-31,0.3237
2022-08-01,0.2901
2022-08-02,0.3088
2022-08-03,0.2580
2022-08-04,0.2865
2022-08-05,0.2504
2022-08-06,0.2217
2022-08-07,0.2970
2022-08-08,0.3552
2022-08-09,0.3098
2022-08-10,0.3027
2022-08-11,0.2317
2022-08-12,0.3074
2022-08-13,0.2895
2022-08-14,0.3187
2022-08-15,0.2919
2022-08-16,0.3359
2022-08-17,0.2671
2022-08-18,0.2992
2022-08-19,0.3077
2022-08-20,0.3533
2022-08-21,0.3066
2022-08-22,0.2708
2022-08-23,0.2598
2022-08-24,0.3417
2022-08-25,0.3111
2022-08-26,0.2947
2022-08-27,0.3107
2022-08-28,0.2260
2022-08-29,0.2457
2022-08-30,0.2879
2022-08-31,0.2810
2022-09-01,0.2712
2022-09-02,0.1900
2022-09-03,0.2790
2022-09-04,0.2428
2022-09-05,0.2127
2022-09-06,0.2422
2022-09-07,0.2448
2022-09-08,0.1654
2022-09-09,0.2227
2022-09-10,0.2545
2022-09-11,0.2475
2022-09-12,0.2361
2022-09-13,0.2229
2022-09-14,0.2263
2022-09-15,0.2205
2022-09-16,0.3162
2022-09-17,0.2868
2022-09-18,0.3081
2022-09-19,0.2606
2022-09-20,0.2328
2022-09-21,0.1987
2022-09-22,0.2424
2022-09-23,0.2604
2022-09-24,0.2493
2022-09-25,0.2202
2022-09-26,0.2343
2022-09-27,0.2277
2022-09-28,0.2064
2022-09-29,0.1727
2022-09-30,0.1764
2022-10-01,0.1632
2022-10-02,0.2001
2022-10-03,0.2292
2022-10-04,0.2089
2022-10-05,0.2389
2022-10-06,0.1429
2022-10-07,0.1600
2022-10-08,0.1969
2022-10-09,0.2018
2022-10-10,0.1992
2022-10-11,0.1737
2022-10-12,0.1389
2022-10-13,0.1560
2022-10-14,0.1602
2022-10-15,0.1664
2022-10-16,0.1588
2022-10-17,0.1657
2022-10-18,0.1869
2022-10-19,0.2029
2022-10-20,0.1917
2022-10-21,0.1529
2022-10-22,0.1666
2022-10-23,0.1539
2022-10-24,0.2829
2022-10-25,0.2205
2022-10-26,0.2133
2022-10-27,0.2353
2022-10-28,0.2084
2022-10-29,0.2081
2022-10-30,0.2478
2022-10-31,0.2176
2022-11-01,0.2477
2022-11-02,0.1837
2022-11-03,0.2074
2022-11-04,0.2221
2022-11-05,0.2363
2022-11-06,0.1935
2022-11-07,0.2174
2022-11-08,0.2380
2022-11-09,0.2128
2022-11-10,0.2099
2022-11-11,0.1770
2022-11-12,0.2021
2022-11-13,0.1879
2022-11-14,0.2159
2022-11-15,0.2057
2022-11-16,0.2151
2022-11-17,0.1934
2022-11-18,0.1819
2022-11-19,0.1522
2022-11-20,0.1477
2022-11-21,0.1649
2022-11-22,0.1613
2022-11-23,0.1704
2022-11-24,0.1633
2022-11-25,0.1547
2022-11-26,0.2114
2022-11-27,0.1373
2022-11-28,0.1462
2022-11-29,0.1178
2022-11-30,0.1310
2022-12-01,0.1426
2022-12-02,0.1462
2022-12-03,0.1562
2022-12-04,0.1816
2022-12-05,0.1693
2022-12-06,0.1559
2022-12-07,0.1856
2022-12-08,0.1908
2022-12-09,0.2005
2022-12-10,0.1902
2022-12-11,0.2145
2022-12-12,0.2257
2022-12-13,0.1713
2022-12-14,0.1139
2022-12-15,0.1105
2022-12-16,0.0993
2022-12-17,0.0979
2022-12-18,0.0859
2022-12-19,0.1056
2022-12-20,0.1240
2022-12-21,0.1168
2022-12-22,0.1277
2022-12-23,0.0883
2022-12-24,0.0796
2022-12-25,0.0820
2022-12-26,0.0801
2022-12-27,0.0951
2022-12-28,0.0882
2022-12-29,0.0559
2022-12-30,0.0411
2022-12-31,0.0314
2023-01-01,0.0525
2023-01-02,0.0207
2023-01-03,0.0271
2023-01-04,0.0286
2023-01-05,0.0942
2023-01-06,0.0695
2023-01-07,0.1211
2023-01-08,0.1417
2023-01-09,0.1032
2023-01-10,0.1049
2023-01-11,0.1213
2023-01-12,0.0799
2023-01-13,0.0929
2023-01-14,0.0833
2023-01-15,0.1227
2023-01-16,0.0976
2023-01-17,0.1177
2023-01-18,0.1283
2023-01-19,
2023-01-20,0.0852
2023-01-21,0.0860
2023-01-22,0.0898
2023-01-23,0.0418
2023-01-24,0.0939
2023-01-25,0.0522
2023-01-26,0.0688
2023-01-27,0.0576
2023-01-28,0.0560
2023-01-29,0.0505
2023-01-30,0.0705
2023-01-31,0.0556
2023-02-01,0.0852
2023-02-02,0.0621
2023-02-03,0.0676
2023-02-04,
2023-02-05,0.0697
2023-02-06,0.1320
2023-02-07,0.0838
2023-02-08,0.0922
2023-02-09,0.0943
2023-02-10,0.0628
2023-02-11,0.0795
2023-02-12,0.0724
2023-02-13,0.0633
2023-02-14,0.1389
2023-02-15,0.0722
2023-02-16,0.0828
2023-02-17,0.0694
2023-02-18,0.0536
2023-02-19,0.0753
2023-02-20,0.0763
2023-02-21,0.0602
2023-02-22,0.0655
2023-02-23,0.0526
2023-02-24,0.0539
2023-02-25,0.0660
2023-02-26,0.0529
2023-02-27,0.0227
2023-02-28,0.0026
2023-03-01,
2023-03-02,0.0182
2023-03-03,0.0493
2023-03-04,0.0747
2023-03-05,0.0457
2023-03-06,0.0331
2023-03-07,0.0630
2023-03-08,0.0141
2023-03-09,0.0662
2023-03-10,0.0552
2023-03-11,0.0102
2023-03-12,0.0421
2023-03-13,0.0433
2023-03-14,0.0724
2023-03-15,0.0239
2023-03-16,0.0303
2023-03-17,0.0997
2023-03-18,0.0634
2023-03-19,0.0269
2023-03-20,0.0730
2023-03-21,0.0821
2023-03-22,0.0645
2023-03-23,0.1041
2023-03-24,0.0460
2023-03-25,0.1063
2023-03-26,0.0875
2023-03-27,0.1151
2023-03-28,0.0980
2023-03-29,0.0736
2023-03-30,0.0908
2023-03-31,0.0131
2023-04-01,0.0998
2023-04-02,0.1421
2023-04-03,0.1091
2023-04-04,0.1125
2023-04-05,0.1206
2023-04-06,0.0971
2023-04-07,0.1255
2023-04-08,0.1342
2023-04-09,0.1306
2023-04-10,0.1586
2023-04-11,0.1534
2023-04-12,0.1485
2023-04-13,0.1782
2023-04-14,0.1654
2023-04-15,0.1762
2023-04-16,0.2245
2023-04-17,0.2020
2023-04-18,0.1997
2023-04-19,0.2282
2023-04-20,0.2069
2023-04-21,0.2622
2023-04-22,0.2319
2023-04-23,0.2523
2023-04-24,0.2603
2023-04-25,0.2482
2023-04-26,0.2473
2023-04-27,0.2318
2023-04-28,0.2134
2023-04-29,0.2461
2023-04-30,0.2681
2023-05-01,0.2706
2023-05-02,0.2665
2023-05-03,0.2481
2023-05-04,0.2409
2023-05-05,0.2430
2023-05-06,0.2240
2023-05-07,0.2284
2023-05-08,0.2167
2023-05-09,0.2326
2023-05-10,0.2155
2023-05-11,0.2019
2023-05-12,0.2080
2023-05-13,0.2293
2023-05-14,0.1832
2023-05-15,0.2229
2023-05-16,0.2025
2023-05-17,0.1856
2023-05-18,0.1958
2023-05-19,0.2061
2023-05-20,0.2156
2023-05-21,0.1992
2023-05-22,0.2125
2023-05-23,0.1987
2023-05-24,0.1606
2023-05-25,0.1763
2023-05-26,0.1702
2023-05-27,0.1429
2023-05-28,0.1641
2023-05-29,0.1681
2023-05-30,0.1779
2023-05-31,0.1837
2023-06-01,0.1537
2023-06-02,0.1457
2023-06-03,0.1513
2023-06-04,0.1490
2023-06-05,0.1374
2023-06-06,0.1590
2023-06-07,0.1685
2023-06-08,0.1599
2023-06-09,0.1429
2023-06-10,0.1542
2023-06-11,0.1915
2023-06-12,0.1652
2023-06-13,0.1702
2023-06-14,0.1671
2023-06-15,0.1624
2023-06-16,0.1976
2023-06-17,0.1762
2023-06-18,0.2042
2023-06-19,0.1435
2023-06-20,0.1841
2023-06-21,0.1763
2023-06-22,0.2435
2023-06-23,0.2348
2023-06-24,0.2529
2023-06-25,0.2505
2023-06-26,0.2553
2023-06-27,0.2321
2023-06-28,0.2416
2023-06-29,0.2601
2023-06-30,0.2499
2023-07-01,0.2687
2023-07-02,0.2195
2023-07-03,0.2268
2023-07-04,0.2633
2023-07-05,0.2735
2023-07-06,0.2708
2023-07-07,0.2570
2023-07-08,0.2952
2023-07-09,0.2773
2023-07-10,0.2637
2023-07-11,0.2600
2023-07-12,0.3172
2023-07-13,0.2973
2023-07-14,0.2759
2023-07-15,0.2678
2023-07-16,0.2585
2023-07-17,0.3242
2023-07-18,0.2953
2023-07-19,0.2817
2023-07-20,0.3400
2023-07-21,0.3200
2023-07-22,0.2951
2023-07-23,0.2816
2023-07-24,0.3205
2023-07-25,0.2242
2023-07-26,0.3264
2023-07-27,0.2848
2023-07-28,0.2687
2023-07-29,0.3154
2023-07-30,0.2932
2023-07-31,0.2837
2023-08-01,0.2966
2023-08-02,0.3102
2023-08-03,0.3354
2023-08-04,0.2842
2023-08-05,0.3093
2023-08-06,0.3387
2023-08-07,0.3337
2023-08-08,0.3112
2023-08-09,0.3413
2023-08-10,0.2926
2023-08-11,0.3491
2023-08-12,0.3611
2023-08-13,0.3075
2023-08-14,0.4194
2023-08-15,0.3143
2023-08-16,0.2736
2023-08-17,0.2779
2023-08-18,0.3147
2023-08-19,0.2968
2023-08-20,0.2515
2023-08-21,0.3493
2023-08-22,0.3370
2023-08-23,0.3093
2023-08-24,0.3371
2023-08-25,0.3483
2023-08-26,0.3350
2023-08-27,0.2894
2023-08-28,0.3229
2023-08-29,0.2896
2023-08-30,0.3069
2023-08-31,0.2693
2023-09-01,0.2637
2023-09-02,0.2391
2023-09-03,0.2564
2023-09-04,0.2233
2023-09-05,0.3112
2023-09-06,0.3606
2023-09-07,0.3257
2023-09-08,0.3061
2023-09-09,0.2742
2023-09-10,
2023-09-11,0.2877
2023-09-12,0.3407
2023-09-13,0.2981
2023-09-14,0.2368
2023-09-15,0.2588
2023-09-16,0.3009
2023-09-17,0.2889
2023-09-18,0.2327
2023-09-19,0.2335
2023-09-20,0.2460
2023-09-21,0.2273
2023-09-22,0.2620
2023-09-23,0.3452
2023-09-24,0.3626
2023-09-25,0.3445
2023-09-26,0.3527
2023-09-27,0.3079
2023-09-28,0.2704
2023-09-29,0.2477
2023-09-30,0.2887
2023-10-01,0.2599
2023-10-02,0.2363
2023-10-03,0.2503
2023-10-04,0.2847
2023-10-05,0.2374
2023-10-06,0.2076
2023-10-07,0.2374
2023-10-08,0.3047
2023-10-09,0.2944
2023-10-10,0.2625
2023-10-11,0.2463
2023-10-12,0.2397
2023-10-13,0.2186
2023-10-14,0.2338
2023-10-15,0.2484
2023-10-16,0.2809
2023-10-17,0.2699
2023-10-18,0.2260
2023-10-19,0.2541
2023-10-20,0.2708
2023-10-21,0.2272
2023-10-22,0.2531
2023-10-23,0.2824
2023-10-24,0.3267
2023-10-25,0.2919
2023-10-26,0.3086
2023-10-27,0.2545
2023-10-28,0.2201
2023-10-29,0.2002
2023-10-30,0.2144
2023-10-31,0.1291
2023-11-01,0.1544
2023-11-02,0.1852
2023-11-03,0.2249
2023-11-04,0.2382
2023-11-05,0.2607
2023-11-06,0.2501
2023-11-07,0.2772
2023-11-08,0.2521
2023-11-09,0.2576
2023-11-10,0.2842
2023-11-11,0.2703
2023-11-12,0.2597
2023-11-13,0.3026
2023-11-14,0.2946
2023-11-15,0.3078
2023-11-16,0.3053
2023-11-17,0.2940
2023-11-18,0.3213
2023-11-19,0.3311
2023-11-20,0.3050
2023-11-21,0.2812
2023-11-22,0.3104
2023-11-23,0.2864
2023-11-24,0.2670
2023-11-25,0.2888
2023-11-26,0.3327
2023-11-27,0.2883
2023-11-28,0.2988
2023-11-29,0.3039
2023-11-30,0.3012
2023-12-01,0.2843
2023-12-02,0.2819
2023-12-03,0.2936
2023-12-04,0.2835
2023-12-05,0.2969
2023-12-06,0.2913
2023-12-07,0.3054
2023-12-08,0.3265
2023-12-09,0.2039
2023-12-10,0.1832
2023-12-11,0.1840
2023-12-12,0.1750
2023-12-13,0.1832
2023-12-14,0.1886
2023-12-15,0.1802
2023-12-16,0.1412
2023-12-17,0.1708
2023-12-18,0.1286
2023-12-19,0.1632
2023-12-20,0.1621
2023-12-21,0.1751
2023-12-22,0.1812
2023-12-23,0.2032
2023-12-24,0.2064
2023-12-25,0.1726
2023-12-26,0.1435
2023-12-27,0.1681
2023-12-28,0.1438
2023-12-29,0.1403
2023-12-30,0.1189
2023-12-31,0.1368
2024-01-01,0.1310
2024-01-02,0.1341
2024-01-03,0.1163
2024-01-04,0.1268
2024-01-05,0.1220
2024-01-06,0.1545
2024-01-07,0.1656
2024-01-08,0.2406
2024-01-09,0.1817
2024-01-10,0.1987
2024-01-11,0.1636
2024-01-12,0.1671
2024-01-13,0.1866
2024-01-14,0.1752
2024-01-15,0.1753
2024-01-16,0.1867
2024-01-17,0.1758
2024-01-18,0.1601
2024-01-19,0.1547
2024-01-20,0.1561
2024-01-21,0.1576
2024-01-22,0.1172
2024-01-23,0.1320
2024-01-24,0.1322
2024-01-25,0.1293
2024-01-26,0.1581
2024-01-27,0.1427
2024-01-28,0.1333
2024-01-29,0.1908
2024-01-30,0.1524
2024-01-31,0.2179
2024-02-01,0.2043
2024-02-02,0.2483
2024-02-03,0.3007
2024-02-04,0.3264
2024-02-05,0.3097
2024-02-06,0.2626
2024-02-07,0.2878
2024-02-08,0.2790
2024-02-09,0.2304
2024-02-10,0.2004
2024-02-11,0.1612
2024-02-12,0.1694
2024-02-13,0.1893
2024-02-14,0.1621
2024-02-15,0.1437
2024-02-16,0.1436
2024-02-17,0.1483
2024-02-18,0.1381
2024-02-19,0.1440
2024-02-20,0.1361
2024-02-21,0.1643
2024-02-22,0.1847
2024-02-23,0.1812
2024-02-24,0.1613
2024-02-25,0.2061
2024-02-26,0.2069
2024-02-27,0.1770
2024-02-28,0.1730
2024-02-29,0.1740
2024-03-01,0.2005
2024-03-02,0.1975
2024-03-03,0.1997
2024-03-04,0.1426
2024-03-05,0.1232
2024-03-06,0.1501
2024-03-07,0.1271
2024-03-08,0.1304
2024-03-09,0.1309
2024-03-10,0.1450
2024-03-11,0.2058
2024-03-12,0.2409
2024-03-13,0.2433
2024-03-14,0.2794
2024-03-15,0.2475
2024-03-16,0.2415
2024-03-17,0.1764
2024-03-18,0.1553
2024-03-19,0.2217
2024-03-20,0.1620
2024-03-21,0.1988
2024-03-22,0.2220
2024-03-23,0.1416
2024-03-24,0.1817
2024-03-25,0.1587
2024-03-26,0.1356
2024-03-27,0.1286
2024-03-28,0.1384
2024-03-29,0.1691
2024-03-30,0.1976
2024-03-31,0.2091
2024-04-01,0.1859
2024-04-02,0.2388
2024-04-03,0.2102
2024-04-04,0.2058
2024-04-05,0.1783
2024-04-06,0.1498
2024-04-07,0.1810
2024-04-08,0.3189
2024-04-09,0.2641
2024-04-10,0.2134
2024-04-11,0.2139
2024-04-12,0.2641
2024-04-13,0.1715
2024-04-14,0.2442
2024-04-15,0.1960
2024-04-16,0.2061
2024-04-17,0.2645
2024-04-18,0.1689
2024-04-19,0.2182
2024-04-20,0.2122
2024-04-21,0.2647
2024-04-22,0.2007
2024-04-23,0.2357
2024-04-24,0.2583
2024-04-25,0.2291
2024-04-26,0.2254
2024-04-27,0.2182
2024-04-28,0.2093
2024-04-29,0.2326
2024-04-30,0.2307
2024-05-01,0.2410
2024-05-02,0.2150
2024-05-03,0.2148
2024-05-04,0.2123
2024-05-05,0.2283
2024-05-06,0.1499
2024-05-07,0.2218
2024-05-08,0.2542
2024-05-09,0.2101
2024-05-10,0.1862
2024-05-11,0.2303
2024-05-12,0.1907
2024-05-13,0.1982
2024-05-14,0.1743
2024-05-15,0.1905
2024-05-16,0.2271
2024-05-17,0.2074
2024-05-18,0.1704
2024-05-19,0.1820
2024-05-20,0.2082
2024-05-21,0.2081
2024-05-22,0.2140
2024-05-23,0.1669
2024-05-24,0.2751
2024-05-25,0.1981
2024-05-26,0.1883
2024-05-27,0.1678
2024-05-28,0.1934
2024-05-29,0.1613
2024-05-30,0.1665
2024-05-31,0.1782
2024-06-01,0.1674
2024-06-02,0.1817
2024-06-03,0.1796
2024-06-04,0.1653
2024-06-05,0.1224
2024-06-06,0.1611
2024-06-07,0.1663
2024-06-08,0.1737
2024-06-09,0.2138
2024-06-10,0.1588
2024-06-11,0.1835
2024-06-12,0.1633
2024-06-13,0.1799
2024-06-14,0.1858
2024-06-15,0.1470
2024-06-16,0.1848
2024-06-17,0.1771
2024-06-18,0.3344
2024-06-19,0.2446
2024-06-20,0.1922
2024-06-21,0.2120
2024-06-22,0.2125
2024-06-23,0.2111
2024-06-24,0.1210
2024-06-25,0.2188
2024-06-26,0.2020
2024-06-27,0.2028
2024-06-28,0.2696
2024-06-29,0.2602
2024-06-30,0.2387
2024-07-01,0.1645
2024-07-02,0.2475
2024-07-03,0.2288
2024-07-04,0.2396
2024-07-05,0.2657
2024-07-06,0.2646
2024-07-07,0.2480
2024-07-08,0.2759
2024-07-09,0.2612
2024-07-10,0.2780
2024-07-11,0.2574
2024-07-12,0.2509
2024-07-13,0.2525
2024-07-14,0.2709
2024-07-15,0.2858
2024-07-16,0.2376
2024-07-17,0.2868
2024-07-18,0.2730
2024-07-19,0.2657
2024-07-20,0.3359
2024-07-21,0.2997
2024-07-22,0.3269
2024-07-23,0.3257
2024-07-24,0.3009
2024-07-25,0.2918
2024-07-26,0.2124
2024-07-27,0.2853
2024-07-28,0.2698
2024-07-29,0.3071
2024-07-30,0.3058
2024-07-31,0.2597
2024-08-01,0.3345
2024-08-02,0.2898
2024-08-03,0.2822
2024-08-04,0.2527
2024-08-05,0.2857
2024-08-06,0.3726
2024-08-07,0.3136
2024-08-08,0.3257
2024-08-09,0.3337
2024-08-10,0.3461
2024-08-11,0.3331
2024-08-12,0.3656
2024-08-13,0.3013
2024-08-14,0.2868
2024-08-15,0.3692
2024-08-16,0.4030
2024-08-17,0.3598
2024-08-18,0.3345
2024-08-19,0.2926
2024-08-20,0.2763
2024-08-21,0.2756
2024-08-22,0.2712
2024-08-23,0.3395
2024-08-24,0.3158
2024-08-25,0.2706
2024-08-26,0.2485
2024-08-27,0.2848
2024-08-28,0.2957
2024-08-29,0.2909
2024-08-30,0.2938
2024-08-31,0.2628
2024-09-01,0.2983
2024-09-02,0.2961
2024-09-03,0.2488
2024-09-04,0.2180
2024-09-05,0.2877
2024-09-06,0.2964
2024-09-07,0.2774
2024-09-08,0.2737
2024-09-09,0.2647
2024-09-10,0.2296
2024-09-11,0.2655
2024-09-12,0.2479
2024-09-13,0.2470
2024-09-14,0.3084
2024-09-15,0.2792
2024-09-16,0.2365
2024-09-17,0.2847
2024-09-18,0.2943
2024-09-19,0.2327
2024-09-20,0.2481
2024-09-21,0.2441
2024-09-22,0.3073
2024-09-23,0.2111
2024-09-24,0.2834
2024-09-25,0.2707
2024-09-26,0.2062
2024-09-27,0.2028
2024-09-28,0.2025
2024-09-29,0.1916
2024-09-30,0.1347
2024-10-01,0.1683
2024-10-02,0.1428
2024-10-03,0.1577
2024-10-04,0.1843
2024-10-05,0.1390
2024-10-06,0.1507
2024-10-07,
2024-10-08,
2024-10-09,
2024-10-10,
2024-10-11,
2024-10-12,
2024-10-13,
2024-10-14,
2024-10-15,
2024-10-16,
2024-10-17,
2024-10-18,
2024-10-19,
2024-10-20,
2024-10-21,
2024-10-22,
